ForecastID,StateName,Confirmed error%,Deaths error%,Label,truthConfirmed,truthDeaths,forecastConfirmed,forecastDeaths
281,New York,0.39516125825894055,0.8500058414429537,----------,439501,32987,437764.2623183394,33267.39142691679
282,North Carolina,0.031284967669525515,1.6122284481578826,----------,176901,2890,176845.65657934293,2843.406597848237
283,North Dakota,4.041065572397686,0.5411366486017555,----------,13631,156,13080.162351826471,156.84417317181874
284,Ohio,0.8701349504532401,1.246751417730162,----------,130558,4259,129421.96921138726,4205.900857118872
285,Oklahoma,0.5896703911735967,0.7140501429633039,----------,63607,853,63231.92835428621,846.909152280523
286,Oregon,0.47280875536459405,1.5254884247025338,----------,28044,481,28176.594487354447,488.3375993228192
287,Pennsylvania,0.8997895135600844,0.3688427875318021,----------,143824,7750,142529.88673001734,7721.414683966285
288,Rhode Island,0.877213233984973,0.3527713151832669,----------,22243,1055,22438.118539635278,1051.2782626248165
289,South Carolina,0.198178066628145,0.31594775733039593,----------,124952,2887,124704.3725421868,2896.1214117541285
290,South Dakota,0.1788733517082696,4.656067737240662,----------,15109,173,15136.025974709602,181.05499718542634
291,Tennessee,0.009442642409036913,0.23134820290573133,----------,164126,1865,164110.50216871974,1869.314643984192
292,Texas,0.5259230187728379,0.09817453203465282,----------,658202,13654,654740.3641719768,13667.404750604011
293,Utah,0.6376442190846505,2.125082908259027,----------,54660,422,54311.46366984833,413.0321501271469
294,Vermont,1.628778301893943,0.0,----------,1648,58,1674.8422664152122,58.0
295,Virginia,0.2967092915388436,1.7136843431250413,----------,126877,2678,126500.54415217426,2632.1075332911114
296,Washington,0.5328049040108246,0.47804251503076217,----------,77235,1953,77646.51186761276,1962.3361703185508
297,West Virginia,3.1288212827789903,3.636377160088989,----------,11418,249,11060.751185932295,239.94542087137842
298,Wisconsin,1.5300333934278627,1.3963611931020585,----------,81193,1168,79950.71998687412,1151.690501264568
299,Wyoming,0.8832715264421694,4.761904761904762,----------,4032,42,4067.6135079461483,40.0
300,Alabama,1.6743620099905543,2.6695326255469416,----------,132973,2276,135199.44939554474,2336.7585625574484
301,Alaska,1.4988435538851037,3.5562780332879997,----------,5793,42,5706.171992923436,40.50636322601904
302,Arizona,0.5798406679440722,2.1156949982403215,----------,205964,5219,204769.73696667567,5108.581878041838
303,Arkansas,0.4883175311023317,7.219684174908747,---BAD!---,65727,908,65406.04353633237,973.5547323081714
304,California,0.12834348676643617,1.5620745424528988,----------,740965,13758,741915.9803167189,13543.08978444933
305,Colorado,0.3539097024454216,1.2366456173838045,----------,59464,1973,59253.551134537855,1948.6009819690175
306,Connecticut,0.04101351578543758,0.011190689346463742,----------,53365,4468,53386.8868626989,4468.5
307,Delaware,1.8202920787462475,0.08210180623973727,----------,18249,609,17916.814898549597,608.5
308,Florida,1.6904293223688571,4.111374289800044,----------,648269,11871,637310.4707361726,12359.061241942163
309,Georgia,0.6991905017919087,1.6028409791942828,----------,283807,6044,281822.64841257944,6140.875708782502
310,Hawaii,4.387990762124711,2.3255813953488373,----------,9959,86,9522.0,84.0
311,Idaho,0.6635222251368424,4.2221838457146825,----------,33738,385,33961.85912831667,401.25540780600153
312,Illinois,1.2098040939952508,0.7096664473109698,----------,252884,8398,249824.59901494105,8338.402211754825
313,Indiana,0.6485205042936281,1.887029930941253,----------,100394,3368,101045.07567508054,3304.4448319258986
314,Iowa,1.13202622908428,1.1980753576716794,----------,70537,1170,69738.50265879082,1184.0174816847586
315,Kansas,0.498550922930997,0.8037021794593766,----------,46337,483,46568.013541158536,486.8818815267888
316,Kentucky,0.9807534329469009,1.8244888272626472,----------,53064,996,52543.57299834106,1014.171908719536
317,Louisiana,0.11042663870976588,0.31194847678899645,----------,153177,5105,153346.14821237646,5120.924969740078
318,Maine,0.515062960840066,1.1194029850746268,----------,4701,134,4676.7868902109085,135.5
319,Maryland,0.9040581579376962,0.3503460385295072,----------,112883,3804,111862.47202957519,3790.6728366943375
320,Massachusetts,5.948630154046033,0.08483218919915256,---BAD!---,122791,9133,130095.38245245467,9140.747723839559
321,Michigan,0.35903420389828533,1.0700083957241149,----------,118403,6810,117977.89273155831,6882.867571748812
322,Minnesota,0.01198462056390991,0.26774258772005166,----------,81225,1912,81234.73450805304,1906.8807617227926
323,Mississippi,0.3237119651363498,3.583666846384676,----------,87130,2585,87412.0502352233,2677.637787979044
324,Missouri,0.7613154464518715,2.6966062216199216,----------,95406,1687,94679.65938515813,1641.508253041272
325,Montana,0.6274647364442234,5.871921762551207,---BAD!---,8316,118,8263.820032517298,124.92886767981042
326,Nebraska,0.9894351537936918,4.289933428450997,----------,35975,404,36330.94929657728,421.331331050942
327,Nevada,0.7874880807089217,1.6448697085379358,----------,71967,1393,72533.73154704379,1370.0869649600666
328,New Hampshire,1.151077776372769,0.5773672055427251,----------,7476,433,7389.945425438372,435.5
329,New Jersey,0.4880610141557569,0.14345066185538255,----------,194390,15991,193441.25819458262,15968.060804662706
330,New Mexico,4.7909695809229554e-05,0.23041487900188293,----------,26144,807,26143.987474489128,808.8594480735452
331,New York,0.43398844405176357,1.0393620639753252,----------,440021,33002,438111.359708599,33345.01026835314
332,North Carolina,0.30668542877819716,1.0273454551616974,----------,177919,2897,178464.65164802788,2867.2378021639656
333,North Dakota,3.5880085156616017,2.16921374937679,----------,13801,156,13305.818944753542,159.3839734490278
334,Ohio,0.6512257907479694,1.1339353609589522,----------,131336,4276,130480.70609546325,4227.512923965395
335,Oklahoma,0.3313973298176187,0.25916888008093125,----------,64220,853,64007.176634791125,855.2107105470903
336,Oregon,0.8297985751217997,2.341258442183367,----------,28190,482,28423.920218326835,493.28486569132383
337,Pennsylvania,0.9730875810692683,0.5975258028185051,----------,144540,7771,143133.49921032248,7724.566269862974
338,Rhode Island,1.2325951802936346,0.30537795025435693,----------,22243,1055,22517.166145952713,1051.7782626248165
339,South Carolina,0.05413940182070958,0.6609202257482771,----------,125607,2907,125675.00287844494,2926.2129509625024
340,South Dakota,0.7504943297718853,6.154452349806705,---BAD!---,15300,173,15414.825632455098,183.6472025651656
341,Tennessee,0.3423498950076363,1.2827019545459872,----------,165109,1869,165674.25048814816,1892.9736995304645
342,Texas,0.23240254195950913,0.6668330821392063,----------,659041,13697,657509.3719634446,13788.336127260607
343,Utah,0.6157723745555553,2.0689279670104934,----------,55033,423,54694.12198911084,414.2484346995456
344,Vermont,1.9536564533337366,0.0,----------,1651,58,1683.25486804454,58.0
345,Virginia,0.011418209793760972,1.6138552161530497,----------,127516,2684,127501.43995559939,2640.684125998452
346,Washington,0.7809338845469913,0.8720164055817732,----------,77545,1953,78150.57518077196,1970.030480401012
347,West Virginia,3.2510595110223175,1.5793383680774593,----------,11575,248,11198.689861599167,244.0832408471679
348,Wisconsin,1.2291950319067553,0.9815628757776026,----------,81760,1168,80755.01014191304,1156.5353456109176
349,Wyoming,1.792692362850327,3.571428571428571,----------,4032,42,4104.281356070125,40.5
350,Alabama,2.1910086557629573,3.617222737955761,----------,133606,2277,136533.31902461866,2359.3641617432527
351,Alaska,0.9076351843144906,2.3466050552194075,----------,5828,42,5775.1030214581515,41.01442587680785
352,Arizona,0.4125570273975741,1.9236013691703715,----------,206045,5221,205194.94687289867,5120.568772515615
353,Arkansas,0.001832021956283015,9.20564193173495,---BAD!---,66021,917,66019.79048078424,1001.4157365140095
354,California,0.21608097757923367,1.4825663499011847,----------,744344,13823,745952.3857917524,13618.06485345316
355,Colorado,0.22656668692446919,1.2113034987826894,----------,59651,1973,59515.850705582685,1949.1009819690175
356,Connecticut,0.6286939315225673,0.11175681716584711,----------,53782,4474,53443.87582974853,4469.0
357,Delaware,1.769117952362905,0.0,----------,18308,609,17984.1098852814,609.0
358,Florida,1.7244103264613266,5.629425710685548,---BAD!---,650092,11915,638881.746420501,12585.746073428183
359,Georgia,0.8008872985879663,2.56092250923393,----------,285350,6070,283064.66809347924,6225.4479963105
360,Hawaii,3.5211970074812973,2.272727272727273,----------,10025,88,9672.0,86.0
361,Idaho,0.75951765707295,4.691095475941201,----------,33978,389,34236.06890952025,407.2483614014113
362,Illinois,1.065092131757518,0.6123343033064779,----------,254276,8405,251567.72633105225,8353.53330180709
363,Indiana,1.2498877543121272,2.2204191737899657,----------,100780,3380,102039.63687879576,3304.949831925899
364,Iowa,0.8440536896093854,0.7005784194041914,----------,71019,1185,70419.56151017631,1193.3018542699397
365,Kansas,0.3205832853723658,1.7148068780727734,----------,47012,484,47162.71261411926,492.2996652898722
366,Kentucky,0.2692810569063838,2.9765913380538978,----------,53319,997,53175.422033268085,1026.6766156403974
367,Louisiana,0.41816624212980336,0.5085306375499835,----------,153433,5118,154074.60501028702,5144.026598029808
368,Maine,0.33960246099854413,1.4925373134328357,----------,4714,134,4697.991139988529,136.0
369,Maryland,0.7624733359647491,0.32669596283417246,----------,113239,3807,112375.58281908688,3794.562684694903
370,Massachusetts,5.944154754318568,0.09743084295906765,---BAD!---,122962,9141,130271.0515690052,9149.906153354888
371,Michigan,0.1860712532183168,1.3894668732321738,----------,118902,6811,118680.75755849836,6905.636588735843
372,Minnesota,0.515661245500035,0.07707290258892281,----------,81608,1914,82028.82082922767,1912.524824644448
373,Mississippi,0.7991707271871188,4.747195600334978,----------,87379,2585,88077.30738970883,2707.715006268659
374,Missouri,0.17725278138392947,2.0239500497558973,----------,96181,1690,96010.51650233712,1655.7952441591253
375,Montana,0.12278384315068434,7.749550857341163,---BAD!---,8381,119,8391.290513894459,128.22196552023598
376,Nebraska,0.43952512468262217,4.4120307246666215,----------,36469,407,36629.290417720506,424.95696504939315
377,Nevada,1.2638855294753872,0.7401626908145029,----------,72104,1393,73015.31202217293,1382.689533716954
378,New Hampshire,1.1869549193124571,0.6928406466512702,----------,7494,433,7405.049598346724,436.0
379,New Jersey,0.5642837205475798,0.1514264064643521,----------,194667,15996,193568.52580972164,15971.777832021962
380,New Mexico,0.2918339678418445,0.7625266223265526,----------,26181,807,26257.405051120673,813.1535898421753
381,New York,0.4910917998526435,1.308221794708519,----------,440578,33016,438414.3575700452,33447.922507740965
382,North Carolina,0.8161301148990805,0.6145959291329778,----------,178635,2909,180092.89403074997,2891.1214044215217
383,North Dakota,2.444516233334376,3.801308825896527,----------,13872,156,13532.896708111855,161.93004176839858
384,Ohio,0.3404102896403732,1.2073168535412377,----------,131992,4298,131542.68565049788,4246.109521634798
385,Oklahoma,0.408512843680542,1.1155799622467923,----------,65053,854,64787.2501398005,863.5270528775876
386,Oregon,1.1165531204578147,2.520472565467855,----------,28356,486,28672.609802837018,498.2494966681738
387,Pennsylvania,0.9811745857078896,0.6713874160030076,----------,145156,7780,143731.76621836986,7727.766059034966
388,Rhode Island,0.0116219887178381,0.6347249646065595,----------,22592,1059,22594.625639691134,1052.2782626248165
389,South Carolina,0.5904575442824114,1.5270989986730572,----------,125908,2912,126651.4332848551,2956.4691228413594
390,South Dakota,1.8939486248012762,7.654724320402703,---BAD!---,15403,173,15694.72490667814,186.24267307429668
391,Tennessee,0.9009962137288111,1.0957565047340219,----------,165754,1896,167247.43726410405,1916.775543329757
392,Texas,0.38558759612911775,0.9916132548184695,----------,662427,13792,659872.7636545898,13928.763300104563
393,Utah,0.5062447500158778,2.004590923235141,----------,55359,424,55078.74796883871,415.500534485483
394,Vermont,2.2764826241617024,0.0,----------,1654,58,1691.6530226036346,58.0
395,Virginia,0.12151247113757616,1.3719136978024482,----------,128350,2686,128505.96125670508,2649.1503980770262
396,Washington,1.433849256476528,1.262780425545376,----------,77545,1953,78656.87840593472,1977.6621017109012
397,West Virginia,2.78376185501261,1.4932636784842368,----------,11662,252,11337.35769246843,248.23697553021972
398,Wisconsin,1.064364024422026,0.569726475749523,----------,82477,1168,81599.14448357745,1161.3455947632456
399,Wyoming,0.8799398380315114,2.380952380952381,----------,4105,42,4141.1215303511935,41.0
400,Alabama,2.572623716860471,4.248048881277209,----------,134417,2285,137875.04362149234,2382.0679169371842
401,Alaska,0.7880585583473123,1.1277145164937183,----------,5891,42,5844.57547032776,41.52635990307264
402,Arizona,0.4450147971487073,2.2558186314659907,----------,206541,5251,205621.8619878211,5132.546963661721
403,Arkansas,0.348052282254174,10.932041325088376,---BAD!---,66406,928,66637.1275985537,1029.4493434968201
404,California,0.2901504053204486,2.073376032942889,----------,747290,13983,749458.2649639192,13693.079829313596
405,Colorado,0.18914319946808308,1.3858886206870238,----------,59891,1977,59777.72024640657,1949.6009819690175
406,Connecticut,0.6983266683389248,0.1005811354492624,----------,53871,4474,53494.80444049914,4469.5
407,Delaware,1.4050477248156006,0.08210180623973727,----------,18308,609,18050.76386254076,609.5
408,Florida,1.8026602980608,5.810788886022175,---BAD!---,652259,12110,640500.9859664716,12813.686534097285
409,Georgia,1.0080263046940212,2.858773680245342,----------,287300,6128,284403.9404266141,6303.185651125435
410,Hawaii,2.9734268497480985,3.296703296703297,----------,10123,91,9822.0,88.0
411,Idaho,2.3790778686817573,1.6024103010598114,----------,35353,420,34511.92460108494,413.2698767355488
412,Illinois,0.9029316602142716,0.7520430063098335,----------,255613,8433,253304.9892953765,8369.580213277892
413,Indiana,1.5301682351607353,2.6948827811039364,----------,101485,3397,103037.89123345287,3305.4548319258993
414,Iowa,0.6862657510047349,0.11379716869235991,----------,71595,1204,71103.66803556816,1202.629882088944
415,Kansas,0.7075328574118228,0.2628140334374182,----------,47424,499,47759.54038229898,497.6885579731473
416,Kentucky,0.3079715813953496,2.5828668380036635,----------,53977,1013,53810.76617951023,1039.164441068977
417,Louisiana,0.09681504619600396,0.5219866626620518,----------,154955,5140,154804.98024516698,5166.8301144608295
418,Maine,0.12983831524819273,1.8656716417910446,----------,4713,134,4719.119279797647,136.5
419,Maryland,0.6052824954276705,0.467059194332263,----------,113575,3816,112887.55040581802,3798.177021144281
420,Massachusetts,5.921615032736088,0.1494332650935628,---BAD!---,123143,9146,130435.0543997622,9159.667166425457
421,Michigan,0.4085465641948469,0.6211964626313867,----------,119872,6886,119382.26706256835,6928.775588416797
422,Minnesota,1.1728509885382767,0.1491777805962985,----------,81868,1921,82828.18964729652,1918.134294834745
423,Mississippi,1.0714149467755654,4.383026007839909,----------,87805,2623,88745.75589401629,2737.966772185641
424,Missouri,0.15873197281399548,1.8802017912718694,----------,97504,1702,97349.22997722744,1669.9989655125528
425,Montana,0.6099509100987862,7.81393686836339,---BAD!---,8468,122,8519.650643067165,131.53300297940334
426,Nebraska,0.03251139702831696,1.804406335319467,----------,36917,421,36929.002232440944,428.59655067169496
427,Nevada,1.7178880249138204,1.1801360202139608,----------,72258,1412,73499.31152904223,1395.3364793945789
428,New Hampshire,0.9902035167259272,0.8083140877598153,----------,7494,433,7419.794148456559,436.5
429,New Jersey,0.6769859630860369,0.19915513405469507,----------,194994,16008,193673.91799114,15976.119246140524
430,New Mexico,0.3924483431049221,0.5466258250981526,----------,26268,813,26371.0883307668,817.444067958048
431,New York,0.5623112060220236,1.636693105193809,----------,441154,33019,438673.3416221856,33559.419696403944
432,North Carolina,1.2222536588522128,1.4517767277206577,----------,179536,2958,181730.3853289569,2915.056444394023
433,North Dakota,2.4709294568534133,4.765842558407684,----------,14110,157,13761.351853637983,164.48237281670006
434,Ohio,0.2685601460087995,1.3460019539127726,----------,132965,4324,132607.9090018594,4265.798875512812
435,Oklahoma,0.5412814255045268,1.0263982088273453,----------,65929,863,65572.13856897912,871.85781654218
436,Oregon,1.5863972108965056,1.8687237547021296,----------,28471,494,28922.663149914344,503.2314953482285
437,Pennsylvania,1.167104927151366,0.7826274865993019,----------,146029,7794,144324.68834593013,7733.00201369445
438,Rhode Island,0.02426799947214678,0.8683368526538103,----------,22676,1062,22670.496988439696,1052.7782626248165
439,South Carolina,1.1256084262117338,1.5258281481976494,----------,126213,2942,127633.66416297462,2986.889864119975
440,South Dakota,2.599212074184696,9.156902222568386,---BAD!---,15571,173,15975.723312071299,188.8414408450433
441,Tennessee,1.3349213648228186,0.5033607898074013,----------,166606,1931,168830.0590890767,1940.719896851181
442,Texas,0.7746093457535586,1.1712450143244548,----------,667500,13923,662329.482617095,14086.072443344394
443,Utah,0.37302169861729073,2.3913863342435575,----------,55673,427,55465.327629728796,416.78878035278
444,Vermont,2.6592249581149234,0.0,----------,1656,58,1700.0367653063831,58.0
445,Virginia,0.22062281828608543,1.4644608027273982,----------,129229,2697,129514.10866184293,2657.503492150442
446,Washington,1.4824411295122826,0.3655717660941637,----------,78009,1978,79165.43750072124,1985.2310095333426
447,West Virginia,2.854623498532509,1.0169992131016568,----------,11814,255,11476.75477988337,252.40665200659078
448,Wisconsin,1.1367129737921748,1.4267700845343014,----------,83334,1183,82386.73161042003,1166.1213098999592
449,Wyoming,0.629429547079176,1.1904761904761905,----------,4152,42,4178.133914794727,41.5
450,Alabama,2.699534209824644,4.5139972897278575,----------,135565,2301,139224.62355154878,2404.867077636638
451,Alaska,1.6211463957732337,0.1003946347619181,----------,6012,42,5914.536678686113,42.042165746600006
452,Arizona,0.4596566778765865,2.437039431013527,----------,207002,5273,206050.5014836619,5144.494910802657
453,Arkansas,0.6796820291131983,12.516556285746624,---BAD!---,66804,940,67258.05478272878,1057.6556290860183
454,California,0.262782920651498,2.1940959643425537,----------,750961,14077,752934.3972487537,13768.137111099499
455,Colorado,0.19256967148681273,1.4602838823134139,----------,60155,1979,60039.15971411711,1950.1009819690175
456,Connecticut,1.0228890641858865,0.1786511835640911,----------,54093,4478,53539.68861850993,4470.0
457,Delaware,1.8911683907725019,0.48939641109298526,----------,18466,613,18116.77684495995,610.0
458,Florida,1.9274649185528732,5.14928905932795,---BAD!---,654731,12326,642111.2896641096,12960.701369452763
459,Georgia,1.1781008396737025,2.7653117513383063,----------,289123,6204,285716.8395093102,6375.5599410530285
460,Hawaii,3.109211037699184,4.25531914893617,----------,10292,94,9972.0,90.0
461,Idaho,0.4980948040566342,3.027013526561583,----------,34617,407,34789.425478320285,419.31994505310564
462,Illinois,0.9578539899548668,0.9327349697938556,----------,257566,8461,255098.89379223285,8382.081294205742
463,Indiana,1.757419660603661,3.051031321821146,----------,102243,3410,104039.838583591,3305.959831925899
464,Iowa,0.9208391719766023,0.40996968541726075,----------,72458,1207,71790.7783527692,1211.9483341029863
465,Kansas,1.1683824839058343,0.009654419965629716,----------,47802,503,48360.51019495667,503.0485617324271
466,Kentucky,0.5886126543095557,1.6072988722861767,----------,54772,1035,54449.60507698157,1051.635543328162
467,Louisiana,0.07596776107287673,0.5490310265476848,----------,155419,5161,155537.06833458185,5189.335491280126
468,Maine,2.3132154133091056,2.2388059701492535,----------,4633,134,4740.171270098611,137.0
469,Maryland,0.5957541675098208,0.5879840084070024,----------,114078,3824,113398.37556078815,3801.5154915185162
470,Massachusetts,5.6994101645486195,0.025212079198565284,---BAD!---,123546,9166,130587.39328189324,9168.31093917934
471,Michigan,0.6318596545282964,0.8674887437511689,----------,120846,6894,120082.42288188873,6953.804673994206
472,Minnesota,1.6824928856811319,0.6348578496227728,----------,82249,1936,83632.83357354387,1923.7091520313031
473,Mississippi,1.240227913633191,4.23167116675411,----------,88322,2656,89417.3940978791,2768.393186188989
474,Missouri,0.04274658466224554,1.6858993333799503,----------,98738,1713,98695.79287723619,1684.1205444192015
475,Montana,0.16284559125193795,9.643883724240046,---BAD!---,8663,123,8648.892686429845,134.86197698081526
476,Nebraska,0.38240249198886883,0.5246856380155308,----------,37373,430,37230.084716669,432.2561482434668
477,Nevada,1.9845752305604265,1.467620807461441,----------,72546,1429,73985.72994676237,1408.027698661376
478,New Hampshire,1.8330800808944785,0.6912442396313364,----------,7573,434,7434.180845473861,437.0
479,New Jersey,0.8475732956014151,0.2042381694370735,----------,195414,16014,193757.72312013345,15981.293299546347
480,New Mexico,0.21202918454326503,0.7023136333671687,----------,26429,816,26485.03719318294,821.7308792482761
481,New York,0.6840476719097187,1.99025798765429,----------,441911,33019,438888.11809258704,33676.16328494357
482,North Carolina,1.4512126735782855,1.7043142273189043,----------,180754,2990,183377.1249559997,2939.0410046031648
483,North Dakota,3.1283810845670295,4.400600871447615,----------,14443,160,13991.167919955984,167.04096139431618
484,Ohio,0.3054943166535898,1.596593640418691,----------,134086,4354,133676.37489057187,4284.48431289617
485,Oklahoma,0.5069889411872113,0.4797836714970637,----------,66700,876,66361.83837622813,880.2029049623143
486,Oregon,2.4694605055809924,2.259731254946805,----------,28471,497,29174.080100543964,508.2308643370856
487,Pennsylvania,1.2159390586773602,0.8380888482919119,----------,146696,7807,144912.26603848266,7741.57040361385
488,Rhode Island,0.1633731088684791,1.286011000485798,----------,22782,1067,22744.780338337583,1053.2782626248165
489,South Carolina,1.6033353890448556,1.4277352278722673,----------,126592,2975,128621.69433569966,3017.4751230292
490,South Dakota,2.676651517712551,8.160148898850519,---BAD!---,15834,177,16257.821001314605,191.44346355096542
491,Tennessee,1.2988328414779249,1.1666627565453394,----------,168237,1988,170422.11740751722,1964.8067443998787
492,Texas,0.649561416053351,2.249798360704153,----------,669592,13930,665242.58872302,14243.396911646088
493,Utah,0.29479858128610137,2.7644123653280217,----------,56019,430,55853.85678274934,418.1130268290895
494,Vermont,2.854071333250488,0.0,----------,1661,58,1708.4061248452906,58.0
495,Virginia,0.050499531150774976,1.5603648226878173,----------,130460,2708,130525.8816883393,2665.745320601614
496,Washington,1.5410914081507179,0.3897822482474137,----------,78467,1985,79676.24819523362,1992.7371776277112
497,West Virginia,1.6685186663423086,0.5456314987370423,----------,11814,258,11616.88120475832,256.59227073325843
498,Wisconsin,2.0203764803306012,1.855612216916255,----------,84881,1193,83166.08423973058,1170.862546252189
499,Wyoming,0.38862597432332013,0.0,----------,4199,42,4215.318404661836,42.0
500,Alabama,2.8375823738467516,4.061986593979691,----------,136703,2333,140582.06023251973,2427.766147237546
501,Alaska,1.9501301451329975,1.0189690031644385,----------,6104,43,5984.964055941082,42.56184332863929
502,Arizona,0.5021859128132989,2.4882482124315772,----------,207523,5288,206480.84872815246,5156.421434526618
503,Arkansas,0.04186137642295126,13.959566017154282,---BAD!---,67911,953,67882.57152065741,1086.0346641434803
504,California,0.1321968067270405,2.717949370188694,----------,754905,14230,755902.9603038228,13843.235804622149
505,Colorado,0.26765758675436874,1.7329480116363962,----------,60462,1985,60300.16886989657,1950.6009819690175
506,Connecticut,1.375908502622833,0.21205357142857142,----------,54326,4480,53578.52394686512,4470.5
507,Delaware,2.030558173406872,0.40783034257748774,----------,18559,613,18182.14870859742,610.5
508,Florida,2.2385409245680497,4.814131283293228,----------,658381,12502,643642.8718754196,13103.86269303732
509,Georgia,1.3099902069919338,3.5080342735570667,----------,290781,6246,286971.7973762068,6465.111820726374
510,Hawaii,3.2221053638015107,4.166666666666666,----------,10459,96,10122.0,92.0
511,Idaho,0.33926063364453096,3.2520779188497078,----------,34950,412,35068.57159145876,425.3985610256608
512,Illinois,1.1483191430893385,1.3461880510500537,----------,259879,8505,256894.75969413086,8390.506706258193
513,Indiana,1.488313412958373,3.3197417565526597,----------,103505,3420,105045.47879808256,3306.464831925899
514,Iowa,1.2508701442523367,0.43544176558065983,----------,73399,1216,72480.87382282023,1221.2949718694608
515,Kansas,1.2293456807651961,1.4768066286765393,----------,48370,516,48964.634505786125,508.37967779602906
516,Kentucky,1.0987759613791779,1.9243356777641396,----------,55704,1044,55091.93783847334,1064.0900644758576
517,Louisiana,0.06207688888384343,0.18344327369187777,----------,156174,5202,156270.94796044545,5211.5427190974515
518,Maine,0.6438402056469591,2.6119402985074625,----------,4792,134,4761.147177345398,137.5
519,Maryland,0.7112227722040756,0.6118545900555932,----------,114724,3828,113908.0567868166,3804.578206292672
520,Massachusetts,5.437760183443009,0.045250147894339156,---BAD!---,123986,9180,130728.06134104365,9175.8460364233
521,Michigan,1.2022589478583185,1.1585285845601216,----------,122251,6900,120781.22641365373,6979.938472334648
522,Minnesota,2.087570741004191,1.0133719646336767,----------,82716,1949,84442.75501412903,1929.2493804092896
523,Mississippi,1.0285623477911434,4.831244512217981,----------,89175,2670,90092.22047364275,2798.99422847622
524,Missouri,0.21721373580038608,1.2698874318653395,----------,100268,1720,100050.20413138767,1698.1579361719162
525,Montana,0.06814345568976975,5.502965455063908,---BAD!---,8785,131,8779.013597417654,138.20888474613372
526,Nebraska,0.8413574649361708,0.24416430314937115,----------,37851,437,37532.53778594701,435.93300199523725
527,Nevada,2.2917995152871247,1.267330755817909,----------,72806,1439,74474.56755509994,1420.7631104237803
528,New Hampshire,2.2544747855871172,0.8064516129032258,----------,7620,434,7448.209021338262,437.5
529,New Jersey,1.0558053499663898,0.22629191733960327,----------,195888,16023,193819.80401605784,15986.741246084675
530,New Mexico,0.13647456672488736,0.9797090871659638,----------,26563,818,26599.251739159132,826.0140203330176
531,New York,0.84289424272502,2.36902171035257,----------,442791,33019,439058.74015369546,33801.227278541315
532,North Carolina,1.5070334310749365,1.9824735320700435,----------,182286,3023,185033.11096016926,2963.0698251255226
533,North Dakota,3.1439748214584333,3.418172481251594,----------,14684,164,14222.338737217044,169.6058028692526
534,Ohio,0.42705596374122706,2.2658200424609936,----------,135326,4403,134748.08224650755,4303.2359435304425
535,Oklahoma,0.7179730131739321,0.06332123922435061,----------,67642,888,67156.34869442889,888.5622926043122
536,Oregon,1.94651175428941,2.8552317581508437,----------,28865,499,29426.860617875638,513.2476064731727
537,Pennsylvania,1.4952314348373574,1.0126714363759155,----------,147703,7829,145494.49831380218,7749.71795324613
538,Rhode Island,0.3821188461276396,1.6080053571599875,----------,22905,1071,22817.475678294464,1053.7782626248165
539,South Carolina,0.4413352767512691,0.6679277864865867,----------,129046,3028,129615.52552123644,3048.224853374814
540,South Dakota,2.6308762328920574,9.63207546807685,---BAD!---,16117,177,16541.018322455213,194.04877357849603
541,Tennessee,1.2743535521602365,1.7759946781218752,----------,169859,2025,172023.60420016386,1989.036107768032
542,Texas,1.0868129265214064,1.1717310944526442,----------,675034,14227,667697.6432295855,14393.702182807778
543,Utah,0.7598870594220096,2.6744000983823697,----------,56675,431,56244.334009072576,419.473335575972
544,Vermont,2.923328814098771,0.0,----------,1668,58,1716.7611246191675,58.0
545,Virginia,0.02258839856748009,1.3694146051959448,----------,131571,2711,131541.28021812078,2673.875170053138
546,Washington,1.4913255712173863,0.46110434923482035,----------,79011,1991,80189.31124707457,2000.1805875932653
547,West Virginia,3.443072782638871,1.2144559856593913,----------,12177,264,11757.737027258065,260.7938361978592
548,Wisconsin,2.670016703284025,1.7903625950052289,----------,86250,1197,83947.11059341753,1175.5693597377874
549,Wyoming,0.2655977026696922,1.1904761904761905,----------,4264,42,4252.674913958164,42.5
550,Alabama,3.1249381863078263,4.28784065639171,----------,137646,2350,141947.35241592527,2450.764255425205
551,Alaska,2.435187880218163,2.0786516486773787,----------,6207,44,6055.847888274859,43.08539327458195
552,Arizona,0.5838193479884347,2.759683073436942,----------,208128,5315,206912.90846741863,5168.3228446468265
553,Arkansas,1.7204446907019462,15.02440791262395,---BAD!---,69710,969,68510.67800611167,1114.586512673326
554,California,0.01366575975178456,2.852123408439137,----------,758933,14327,758829.286039543,13918.376279272925
555,Colorado,0.517860467237981,1.8560874261057576,----------,60876,1988,60560.74726196421,1951.1009819690175
556,Connecticut,1.315553875877173,0.20089285714285712,----------,54326,4480,53611.31220139097,4471.0
557,Delaware,2.5585844056085874,0.3262642740619902,----------,18726,613,18246.879484205736,611.0
558,Florida,2.4899546450539507,5.200833643824273,---BAD!---,661571,12600,645098.1821551701,13255.305039121858
559,Georgia,1.6589189477854573,4.296590571595184,----------,292905,6287,288045.943455989,6557.126649236189
560,Hawaii,2.9845107669059314,3.0927835051546393,----------,10588,97,10272.0,94.0
561,Idaho,0.5185628281653684,3.977281993965614,----------,35167,415,35349.362989780915,431.5057202749573
562,Illinois,1.2547535452479999,1.5326151519302018,----------,261999,8527,258711.5582589857,8396.313905994912
